date,open,high,low,close,volume
4/11/2017,234.9,235.18,233.34,235.06,87804580
4/12/2017,234.74,234.96,233.77,234.03,81393040
4/13/2017,233.64,234.49,232.51,232.51,92625450
4/17/2017,233.11,234.57,232.88,234.57,68153720
4/18/2017,233.72,234.49,233.08,233.87,83143680
4/19/2017,234.52,234.95,233.18,233.44,68254750
4/20/2017,234.15,235.845,233.78,235.34,92306890
4/21/2017,235.25,235.31,234.13,234.59,109896300
4/24/2017,237.18,237.41,234.5628,237.17,119008100
4/25/2017,237.91,238.95,237.81,238.55,75528380
4/26/2017,238.51,239.53,238.35,238.4,84210820
4/27/2017,238.77,238.95,237.98,238.6,57144960
4/28/2017,238.9,238.93,237.93,238.08,63426310
5/1/2017,238.68,239.17,238.195,238.68,66588230
5/2/2017,238.84,238.98,238.3,238.77,57123690
5/3/2017,238.29,238.8775,237.7,238.48,72846400
5/4/2017,238.83,238.9225,237.78,238.76,61322410
5/5/2017,239.19,239.72,238.68,239.7,61561740
5/8/2017,239.75,239.92,239.17,239.66,48260110
5/9/2017,239.96,240.19,239.04,239.44,51126000
5/10/2017,239.39,239.87,239.15,239.87,54209350
5/11/2017,239.35,239.57,238.13,239.38,62232520
5/12/2017,239.09,239.4273,238.67,238.98,53812970
5/15/2017,239.47,240.44,239.45,240.3,61242740
5/16/2017,240.64,240.67,239.63,240.08,50523840
5/17/2017,238.1,238.64,235.75,235.82,171445400
5/18/2017,235.73,237.75,235.43,236.77,106885400
5/19/2017,237.33,239.08,237.27,238.31,114380500
5/22/2017,238.9,239.71,238.82,239.52,60274380
5/23/2017,239.95,240.24,239.51,240.05,48239370
5/24/2017,240.32,240.73,239.93,240.61,48761320
5/25/2017,241.2,242.08,240.96,241.76,63952460
5/26/2017,241.54,241.9,241.45,241.71,46547760
5/30/2017,241.34,241.79,241.16,241.5,35144010
5/31/2017,241.84,241.88,240.64,241.44,90456540
6/1/2017,241.97,243.38,241.64,243.36,68657470
6/2/2017,243.42,244.35,243.08,244.17,88562440
6/5/2017,243.97,244.3,243.76,243.99,44657990
6/6/2017,243.34,243.98,243.12,243.21,50250970
6/7/2017,243.6,243.92,242.83,243.66,53896140
6/8/2017,243.77,244.33,243.17,243.78,65450200
6/9/2017,244.09,245.01,241.95,243.41,132130500
6/12/2017,243.13,243.42,242.38,243.36,85851610
6/13/2017,243.98,244.61,243.5799,244.55,59719680
6/14/2017,244.86,244.87,243.29,244.24,78152710
6/15/2017,242.68,243.91,242.36,243.77,66366470
6/16/2017,242.77,242.83,241.6337,242.64,83932400
6/19/2017,243.59,244.73,243.48,244.66,64836890
6/20/2017,244.25,244.26,242.99,243.01,56516390
6/21/2017,243.42,243.59,242.41,242.95,55784180
6/22/2017,242.96,243.53,242.64,242.84,44068300
6/23/2017,242.91,243.51,242.47,243.13,66839890
6/26/2017,243.9,244.38,243.045,243.29,56556170
6/27/2017,243.04,243.38,241.31,241.33,82144080
6/28/2017,242.5,243.715,242.23,243.49,69904140
6/29/2017,243.66,243.72,239.955,241.35,106617800
6/30/2017,242.28,242.71,241.575,241.8,85199080
7/3/2017,242.88,243.38,242.21,242.21,39153810
7/5/2017,242.63,243.01,241.7,242.77,54252310
7/6/2017,241.89,242.03,240.34,240.55,65968410
7/7/2017,241.21,242.28,240.5645,242.11,57080980
7/10/2017,241.95,242.8,241.76,242.37,36531030
7/11/2017,242.16,242.55,240.85,242.19,50246650
7/12/2017,243.3,244.2,243.3,244.01,59173800
7/13/2017,244.02,244.55,243.76,244.42,39374380
7/14/2017,244.43,245.97,244.31,245.56,60218150
7/17/2017,245.47,245.91,245.33,245.53,33455300
7/18/2017,245.06,245.72,244.67,245.66,42462230
7/19/2017,246.02,247,246.01,246.99,50876400
7/20/2017,247.28,247.42,246.47,247.1,46994570
7/21/2017,246.44,246.91,246.18,246.88,88656800
7/24/2017,246.79,246.98,246.28,246.82,46497170
7/25/2017,247.68,247.8,247.16,247.42,54492150
7/26/2017,247.75,247.79,247.13,247.43,47318940
7/27/2017,247.96,248,245.68,247.2,70410610
7/28/2017,246.65,247.06,246.13,246.91,50018870
7/31/2017,247.37,247.48,246.53,246.77,65446360
8/1/2017,247.46,247.5,246.716,247.32,54942570
8/2/2017,247.47,247.6,246.37,247.44,46641310
8/3/2017,247.31,247.34,246.64,246.96,40725660
8/4/2017,247.52,247.79,246.97,247.41,60164150
8/7/2017,247.49,247.87,247.37,247.87,31853630
8/8/2017,247.51,248.91,246.83,247.26,61437080
8/9/2017,246.47,247.31,246.06,247.25,62302650
8/10/2017,246.29,246.44,243.7,243.76,119874200
8/11/2017,244.02,244.8,243.75,244.12,74719460
8/14/2017,245.59,246.79,245.55,246.54,73068140
8/15/2017,246.98,247,246.16,246.51,55046030
8/16/2017,247.11,247.57,246.45,246.94,56456130
8/17/2017,246.24,246.6,243.09,243.09,127904900
8/18/2017,242.9,244.189,242.2,242.71,136647500
8/21/2017,242.64,243.2,241.83,242.9,65355480
8/22/2017,243.57,245.62,243.55,245.44,62968970
8/23/2017,244.33,245.05,244.16,244.56,49991840
8/24/2017,245,245.18,243.75,243.99,50537170
8/25/2017,244.9,245.61,244.39,244.56,63764770
8/28/2017,245.17,245.2,244.09,244.57,38914700
8/29/2017,243.06,245.15,242.93,244.85,50873040
8/30/2017,244.83,246.32,244.62,246.01,61742150
8/31/2017,246.72,247.77,246.0473,247.49,102987700
9/1/2017,247.92,248.33,247.67,247.84,61928670
9/5/2017,247.26,247.52,244.95,246.06,90176820
9/6/2017,246.84,247.28,246.23,246.9,57577360
9/7/2017,247.25,247.27,246.4,246.87,57769340
9/8/2017,246.54,247.11,246.3,246.58,63733100
9/11/2017,248.04,249.3,248.02,249.21,71248670
9/12/2017,249.63,250.09,249.42,250.05,56617170
9/13/2017,249.72,250.21,249.59,250.17,58999620
9/14/2017,249.8,250.32,249.6,250.09,94415520
9/15/2017,248.69,249.29,248.57,249.19,94195140
9/18/2017,249.61,250.12,249.28,249.72,46389770
9/19/2017,250,250.07,249.6,249.97,46977870
9/20/2017,250.07,250.19,248.92,250.06,59451260
9/21/2017,249.88,249.98,249.185,249.39,48070470
9/22/2017,249.05,249.63,249.02,249.44,51187270
9/25/2017,249.15,249.5532,248.08,248.93,56897290
9/26/2017,249.42,249.7,248.805,249.08,54025690
9/27/2017,249.88,250.49,248.87,250.05,80720860
9/28/2017,249.73,250.44,249.63,250.35,44658490
9/29/2017,250.34,251.32,250.13,251.23,85201140
10/2/2017,251.49,252.32,251.2926,252.32,58696810
10/3/2017,252.46,252.89,252.23,252.86,66628100
10/4/2017,252.69,253.44,252.56,253.16,55799300
10/5/2017,253.54,254.68,253.196,254.66,63350340
10/6/2017,254.15,254.7008,253.85,254.37,80525280
10/9/2017,254.63,254.7,253.65,253.95,35697230
10/10/2017,254.6,255.05,253.98,254.62,42854370
10/11/2017,254.51,255.02,254.32,255.02,47496390
10/12/2017,254.66,255.06,254.365,254.64,46825470
10/13/2017,255.14,255.27,254.64,254.95,55027240
10/16/2017,255.21,255.51,254.82,255.29,38097990
10/17/2017,255.23,255.52,254.98,255.47,31446710
10/18/2017,255.9,255.95,255.5,255.72,40613860
10/19/2017,254.83,255.83,254.35,255.79,61697310
10/20/2017,256.7,257.14,255.7744,257.11,89064780
10/23/2017,257.48,257.51,256.02,256.11,63838430
10/24/2017,256.6,256.83,256.15,256.56,65036180
10/25/2017,256.18,256.31,254,255.29,103485100
10/26/2017,255.99,256.3,255.48,255.62,69643520
10/27/2017,256.47,257.89,255.6254,257.71,85252510
10/30/2017,257.07,257.6,256.41,256.75,54223350
10/31/2017,257.18,257.44,256.805,257.15,59193910
11/1/2017,258.04,258.43,257.07,257.49,54104920
11/2/2017,257.41,257.75,256.19,257.59,56264600
11/3/2017,257.77,258.5,257.3,258.45,59484150
11/6/2017,258.3,259,258.22,258.85,49529150
11/7/2017,258.97,259.35,258.09,258.67,57178400
11/8/2017,258.47,259.22,258.15,259.11,50277640
11/9/2017,257.73,258.39,256.36,258.17,94490930
11/10/2017,257.73,258.2926,257.37,258.09,59830970
11/13/2017,257.31,258.59,257.27,258.33,50040800
11/14/2017,257.41,257.85,256.52,257.73,61082090
11/15/2017,256.62,257.22,255.63,256.44,80248990
11/16/2017,257.52,259.04,257.4748,258.62,67487850
11/17/2017,258.22,258.5882,257.77,257.86,75679800
11/20/2017,258.14,258.525,257.86,258.3,47835520
11/21/2017,259.18,260.2,258.2627,259.99,68920380
11/22/2017,260,260.15,259.57,259.76,44890370
11/24/2017,260.32,260.48,260.16,260.36,27856510
11/27/2017,260.41,260.75,260,260.23,52070370
11/28/2017,260.76,262.9,260.655,262.87,98662580
11/29/2017,263.02,263.63,262.2,262.71,77179920
11/30/2017,263.76,266.05,263.67,265.01,126401000
12/1/2017,264.76,265.31,260.76,264.46,163874800
12/4/2017,266.31,266.8,264.08,264.14,93827280
12/5/2017,264.43,265.15,263.04,263.19,77839930
12/6/2017,262.87,263.73,262.71,263.24,75513050
12/7/2017,263.09,264.43,262.94,264.07,76832360
12/8/2017,264.99,265.52,264.0315,265.51,76301480
12/11/2017,265.58,266.38,265.4793,266.31,82848590
12/12/2017,266.57,267.32,266.345,266.78,84494560
12/13/2017,267.06,267.56,266.65,266.75,102819600
12/14/2017,267.09,267.22,265.6,265.66,99647210
12/15/2017,265.45,267.04,265.39,266.51,142356000
12/18/2017,268.1,268.6,267.98,268.2,83360810
12/19/2017,268.48,268.53,267.09,267.17,78001550
12/20/2017,268.27,268.33,266.69,267.03,76604710
12/21/2017,267.74,268.385,267.3,267.58,65925710
12/22/2017,267.6,267.635,266.9,267.51,78657310
12/26/2017,267.05,267.4377,266.885,267.19,45106430
12/27/2017,267.38,267.73,267.01,267.32,57677280
12/28/2017,267.89,267.92,267.45,267.87,44797000
12/29/2017,268.53,268.55,266.64,266.86,95651160
1/2/2018,267.84,268.81,267.4,268.77,86408820
1/3/2018,268.96,270.64,268.96,270.47,89133670
1/4/2018,271.2,272.16,270.5447,271.61,80455860
1/5/2018,272.51,273.56,271.95,273.42,82724160
1/8/2018,273.31,274.1,272.98,273.92,57116850
1/9/2018,274.4,275.25,274.081,274.54,57114650
1/10/2018,273.68,274.42,272.92,274.12,69394220
1/11/2018,274.75,276.12,274.56,276.12,62236650
1/12/2018,276.42,278.11,276.0819,277.92,90463870
1/16/2018,279.35,280.09,276.18,276.97,106269200
1/17/2018,278.03,280.05,276.97,279.61,112844200
1/18/2018,279.48,279.96,278.58,279.14,100397600
1/19/2018,279.8,280.41,279.14,280.41,141303100
1/22/2018,280.17,282.69,280.11,282.69,91146870
1/23/2018,282.74,283.62,282.37,283.29,96892090
1/24/2018,284.02,284.7,281.84,283.18,134617200
1/25/2018,284.16,284.27,282.405,283.3,84342320
1/26/2018,284.25,286.6285,283.96,286.58,107598800
1/29/2018,285.93,286.43,284.5,284.68,89891820
1/30/2018,282.6,284.736,281.22,281.76,131479000
1/31/2018,282.73,283.3,280.68,281.9,118655600
2/1/2018,281.07,283.06,280.68,281.58,89757330
2/2/2018,280.08,280.23,275.41,275.45,172897100
2/5/2018,273.45,275.85,263.31,263.93,292453400
2/6/2018,259.94,269.7,258.7,269.13,353681700
2/7/2018,268.5,272.36,267.58,267.67,166678000
2/8/2018,268.01,268.17,257.59,257.63,244841900
2/9/2018,260.8,263.61,252.92,261.5,283273100
2/12/2018,263.83,267.01,261.6644,265.34,140752800
2/13/2018,263.97,266.62,263.31,266,81055770
2/14/2018,264.31,270,264.3,269.59,120406400
2/15/2018,271.57,273.04,268.77,273.03,110226800
2/16/2018,272.32,275.32,272.27,273.11,160341500
2/20/2018,272.03,273.67,270.5,271.4,85431860
2/21/2018,271.9,274.72,269.94,270.05,97671020
2/22/2018,271.1,273.05,269.64,270.4,108484800
2/23/2018,271.79,274.71,271.25,274.71,92045650
2/26/2018,275.93,278.01,275.26,277.9,85166420
2/27/2018,278.11,278.92,274.36,274.43,98302760
2/28/2018,275.68,276.19,271.29,271.65,121488400
3/1/2018,271.41,273.17,266,267.7,176457600
3/2/2018,265.8,269.72,264.82,269.08,138968000
3/5/2018,267.73,272.89,267.61,272.19,96744650
3/6/2018,273.3,273.39,271.18,272.88,75247670
3/7/2018,270.42,273.18,270.2,272.78,86910350
3/8/2018,273.55,274.24,272.42,274.1,66585910
3/9/2018,275.7,278.87,275.34,278.87,113447100
3/12/2018,279.2,279.91,278.0801,278.52,71759540
3/13/2018,279.84,280.41,276.03,276.72,89639370
3/14/2018,277.81,278.02,274.67,275.3,105737200
3/15/2018,275.88,276.61,274.43,275,80722410
3/16/2018,274.5,275.39,274.14,274.2,99805450
3/19/2018,273.35,274.3957,268.62,270.49,108516000
3/20/2018,270.94,271.67,270.18,270.95,59438810
3/21/2018,270.9,273.27,270.19,270.43,78515750
3/22/2018,267.91,268.87,263.36,263.67,147715200
3/23/2018,264.17,265.02,257.83,258.05,183290800
3/26/2018,262.13,265.43,259.41,265.11,141055300
3/27/2018,266.17,266.77,258.84,260.6,129121800
3/28/2018,260.75,262.64,258.58,259.83,146259600
3/29/2018,261.12,265.26,259.8389,263.15,123918900
4/2/2018,262.55,263.13,254.67,257.47,185059000
4/3/2018,258.87,261.31,256.84,260.77,119649600
4/4/2018,256.75,264.355,256.6,263.56,123488600
4/5/2018,265.55,266.64,264.32,265.64,80939550
4/6/2018,263.42,265.11,258,259.72,179290700
4/9/2018,261.37,264.84,259.9356,261,104953500
4/10/2018,264.27,266.04,262.98,265.15,105267300
4/11/2018,263.47,265.64,263.39,263.76,91002710
4/12/2018,265.26,267,265.06,265.93,68430410
4/13/2018,267.41,267.54,264.01,265.15,84883690
4/16/2018,267,268.2,266.07,267.33,62762920
4/17/2018,269.33,270.87,268.75,270.19,64011070
4/18/2018,270.69,271.3,269.87,270.39,57073780
4/19/2018,269.65,269.88,267.72,268.89,77570630
4/20/2018,268.81,269.06,265.61,266.61,99469420
4/23/2018,267.26,267.89,265.35,266.57,65463180
4/24/2018,267.73,267.9762,261.28,262.98,112734000
4/25/2018,262.91,264.13,260.85,263.63,103238300
4/26/2018,264.79,267.2452,264.29,266.31,67441210
4/27/2018,267,267.34,265.5,266.56,57021920
4/30/2018,267.26,267.89,264.43,264.51,80475460
5/1/2018,263.87,265.1,262.11,264.98,75986700
5/2/2018,264.76,265.68,262.76,263.2,85501550
5/3/2018,262.26,263.36,259.05,262.62,136144700
5/4/2018,261.52,266.7892,261.15,266.02,91154240
5/7/2018,266.89,268.02,266.11,266.92,55054350
5/8/2018,266.5,267.325,265.15,266.92,67338050
5/9/2018,267.68,269.865,267.09,269.5,59538590
5/10/2018,270.34,272.39,270.22,272.02,70764000
5/11/2018,272.16,273.15,271.58,272.85,59725680
5/14/2018,273.34,274.08,272.36,272.98,54702570
5/15/2018,271.59,271.61,270.03,271.1,86876380
5/16/2018,271.14,272.76,271.11,272.24,53759700
5/17/2018,271.94,273.23,271.13,272.01,56371150
5/18/2018,271.62,272.03,270.93,271.33,64174990
5/21/2018,273.01,273.98,271.3512,273.37,57738110
5/22/2018,273.96,274.25,272.24,272.61,52880880
5/23/2018,271.17,273.39,270.99,273.36,64605540
5/24/2018,272.91,273.22,270.78,272.8,75966080
5/25/2018,272.15,272.86,271.58,272.15,56329040
5/29/2018,270.31,271.17,267.76,269.02,115692100
5/30/2018,270.5,273.11,270.42,272.61,69396900
5/31/2018,272.15,272.49,270.255,270.94,93426970
6/1/2018,272.41,273.94,272.33,273.6,71088010
6/4/2018,274.53,275.185,274.26,274.9,45188240
6/5/2018,275.05,275.53,274.18,275.1,50988090
6/6/2018,275.79,277.52,275.09,277.4,62498610
6/7/2018,277.95,278.28,276.34,277.37,72882070
6/8/2018,276.85,278.25,276.66,278.19,71981550
6/11/2018,278.44,279.37,278.31,278.56,58757260
6/12/2018,279.03,279.33,278.19,278.92,72240090
6/13/2018,279.19,279.48,277.8,278.03,78889800
6/14/2018,279.01,279.33,278.0599,278.73,76394330
6/15/2018,276.6,277.51,275.35,277.13,119448800
6/18/2018,275.49,276.7,274.95,276.56,52549580
6/19/2018,274,275.75,273.53,275.5,97395160
6/20/2018,276.27,276.72,275.59,275.97,53652060
6/21/2018,275.96,275.98,273.68,274.24,70864990
6/22/2018,275.66,275.785,274.49,274.74,56516380
6/25/2018,273.44,273.6162,269.1,271,137668700
6/26/2018,271.64,272.56,270.79,271.6,68525150
6/27/2018,272.26,273.865,269.18,269.35,104838900
6/28/2018,269.29,271.75,268.49,270.89,76511740
6/29/2018,272.12,273.66,271.1495,271.28,97444490
7/2/2018,269.51,272.04,269.24,271.86,63370550
7/3/2018,272.87,272.98,270.42,270.9,42187070
7/5/2018,272.17,273.18,270.96,273.11,56621680
7/6/2018,273.14,275.84,272.715,275.42,66414600
7/9/2018,276.55,277.96,276.5,277.9,49652160
7/10/2018,278.41,279.01,278.08,278.9,51162450
7/11/2018,277.15,278.04,276.52,276.86,76905490
7/12/2018,278.28,279.43,277.6,279.37,59986150
7/13/2018,279.17,279.93,278.66,279.59,48211510
7/16/2018,279.64,279.803,278.84,279.34,48070320
7/17/2018,278.47,280.91,278.41,280.47,52171530
7/18/2018,280.56,281.18,280.06,281.06,44475860
7/19/2018,280.31,280.74,279.46,280,61337540
7/20/2018,279.77,280.48,279.5,279.68,83120620
7/23/2018,279.45,280.43,279.06,280.2,46971110
7/24/2018,281.79,282.56,280.63,281.61,67830670
7/25/2018,281.33,284.37,281.28,284.01,78136310
7/26/2018,283.2,284.11,283.09,283.34,57764990
7/27/2018,283.71,283.82,280.38,281.42,76745550
7/30/2018,281.51,281.69,279.36,279.95,63129490
7/31/2018,280.81,282.02,280.38,281.33,68048690
8/1/2018,281.56,282.13,280.1315,280.86,53750270
8/2/2018,279.39,282.58,279.16,282.39,63362570
8/3/2018,282.53,283.6577,282.33,283.6,53903840
8/6/2018,283.64,284.99,283.2015,284.64,39089820
8/7/2018,285.39,286.01,285.24,285.58,43055550
8/8/2018,285.39,285.91,284.94,285.46,41980470
8/9/2018,285.53,285.97,284.915,285.07,35577000
8/10/2018,283.45,284.055,282.36,283.16,76861430
8/13/2018,283.47,284.16,281.77,282.1,65603520
8/14/2018,282.92,284.17,282.4833,283.9,43699800
8/15/2018,282.38,282.54,280.16,281.78,102770900
8/16/2018,283.4,285.04,283.36,284.06,69735140
8/17/2018,283.83,285.5601,283.37,285.06,65486180
8/20/2018,285.57,285.97,285.06,285.67,39617170
8/21/2018,286.25,287.31,285.7135,286.34,66735600
8/22/2018,285.88,286.76,285.575,286.17,44860080
8/23/2018,285.97,286.94,285.43,285.79,49159070
8/24/2018,286.44,287.67,286.38,287.51,57455140
8/27/2018,288.86,289.9,288.68,289.78,56960210
8/28/2018,290.3,290.4175,289.4,289.92,46825850
8/29/2018,290.16,291.74,289.8854,291.48,61428440
8/30/2018,290.94,291.36,289.63,290.3,61132280
8/31/2018,289.84,290.81,289.29,290.31,65239910
9/4/2018,289.84,290.21,288.68,289.81,57127320
9/5/2018,289.41,289.64,287.89,289.03,71962480
9/6/2018,289.15,289.49,287,288.16,65822170
9/7/2018,286.98,288.7,286.71,287.6,72113310
9/10/2018,288.74,289.04,287.88,288.1,49916740
9/11/2018,287.37,289.55,286.975,289.05,50392160
9/12/2018,289.06,289.8,288.23,289.12,59732730
9/13/2018,290.32,291.0384,289.995,290.83,50918630
9/14/2018,291.06,291.27,290,290.88,54931910
9/17/2018,290.82,290.86,289.03,289.34,67988580
9/18/2018,289.58,291.58,289.55,290.91,61839370
9/19/2018,290.97,291.69,290.825,291.22,48973100
9/20/2018,292.64,293.94,291.2363,293.58,100066700
9/21/2018,293.09,293.22,291.81,291.99,105393700
9/24/2018,291.34,291.5,290.37,291.02,53235550
9/25/2018,291.53,291.65,290.4833,290.75,44311990
9/26/2018,290.91,292.24,289.41,289.88,79534430
9/27/2018,290.41,291.91,290.1,290.69,59169340
9/28/2018,289.99,291.28,289.95,290.72,70041610
10/1/2018,292.11,292.93,290.98,291.73,61989950
10/2/2018,291.56,292.355,291.14,291.56,47142170
10/3/2018,292.74,293.21,291.32,291.72,64562270
10/4/2018,291.18,291.24,287.66,289.44,111364900
10/5/2018,289.69,290.27,286.22,287.82,105802000
10/8/2018,287.05,288.22,285.5,287.82,87632150
10/9/2018,287.39,288.86,286.77,287.4,74119800
10/10/2018,286.83,286.91,277.88,278.3,211986800
10/11/2018,277.08,278.9,270.36,272.17,272817700
10/12/2018,276.77,277.09,272.37,275.95,182875500
10/15/2018,275.55,277.04,274.3,274.4,101950500
10/16/2018,276.6,280.82,276.07,280.4,118066700
10/17/2018,280.44,281.15,277.56,280.45,110264900
10/18/2018,279.4,280.07,274.97,276.4,134193100
10/19/2018,277.13,279.3,275.47,276.25,139420600
10/22/2018,277,277.36,274.41,275.01,82135740
10/23/2018,270.95,274.87,268.61,273.61,145303800
10/24/2018,273.33,273.76,264.7,265.32,175529100
10/25/2018,267.38,271.81,266.23,270.08,137407500
10/26/2018,265.92,271,262.29,265.33,201334300
10/29/2018,268.8,270.25,259.85,263.86,159000800
10/30/2018,263.67,268.12,263.12,267.77,156591000
10/31/2018,270.65,273.23,270.12,270.63,127608600
11/1/2018,271.6,273.73,270.38,273.51,98741380
11/2/2018,274.75,275.23,269.59,271.89,122439600
11/5/2018,272.44,274.01,271.35,273.39,65439740
11/6/2018,273.32,275.3,273.25,275.12,58983590
11/7/2018,277.56,281.1,277.08,281.01,102473700
11/8/2018,280.11,281.22,279.22,280.5,65315460
11/9/2018,279.03,279.24,276.18,277.76,98751520
11/12/2018,277.19,277.46,271.99,272.57,99129960
11/13/2018,273.09,275.325,271.25,272.06,97769120
11/14/2018,274.16,274.61,268.45,270.2,124389400
11/15/2018,268.78,273.54,267.0102,273.02,134732600
11/16/2018,271.79,274.75,271.21,273.73,126601900
11/19/2018,273.05,273.38,268.07,269.1,102555300
11/20/2018,265.36,267,263.15,264.12,135506200
11/21/2018,265.86,267.15,265.01,265.02,73868530
11/23/2018,263.18,264.8234,263.07,263.25,42807880
11/26/2018,265.78,267.75,265.34,267.5,79705470
11/27/2018,266.34,268.4,265.66,268.4,75273810
11/28/2018,269.6,274.58,268.3272,274.58,127124600
11/29/2018,273.71,275.55,272.43,273.98,81616860
11/30/2018,273.81,276.28,273.45,275.65,95107720
12/3/2018,280.28,280.4,277.505,279.3,102782300
12/4/2018,278.37,278.85,269.9,270.25,176092500
12/6/2018,265.92,269.97,262.44,269.84,203716500
12/7/2018,269.46,271.22,262.63,263.57,160872400
12/10/2018,263.37,265.1613,258.62,264.07,151022400
12/11/2018,267.66,267.87,262.48,264.13,120632500
12/12/2018,267.47,269,265.37,265.46,97670090
12/13/2018,266.52,267.49,264.12,265.37,96168730
12/14/2018,262.96,264.03,259.85,260.47,116727700
12/17/2018,259.4,260.65,253.525,255.36,165088800
12/18/2018,257.2,257.95,253.28,255.08,133073600
12/19/2018,255.17,259.4,249.35,251.26,214312900
12/20/2018,249.86,251.62,244.65,247.17,247438000
12/21/2018,246.74,249.71,239.98,240.7,252779300
12/24/2018,239.04,240.8355,234.27,234.34,147311600
12/26/2018,235.97,246.18,233.76,246.18,217567600
12/27/2018,242.57,248.29,238.96,248.07,184664900
12/28/2018,249.58,251.4,246.45,247.75,152931300
12/31/2018,249.56,250.19,247.47,249.92,143399900
1/2/2019,245.98,251.21,245.95,250.18,126041700
1/3/2019,248.23,248.57,243.67,244.21,142029300
1/4/2019,247.59,253.11,247.17,252.39,142444500
1/7/2019,252.69,255.95,251.69,254.38,102307400
1/8/2019,256.82,257.31,254,256.77,101804900
1/9/2019,257.56,258.91,256.19,257.97,94640560
1/10/2019,256.26,259.16,255.5,258.88,96462500
1/11/2019,257.68,259.0098,257.03,258.98,72812270
1/14/2019,256.86,258.3,256.41,257.4,69913980
1/15/2019,257.82,260.7,257.81,260.35,84892580
1/16/2019,260.83,261.9666,260.6,260.98,77489420
1/17/2019,260.01,263.92,259.96,262.96,94873800
1/18/2019,264.98,266.98,262.998,266.46,124175900
1/22/2019,264.82,265.06,261.06,262.86,115253300
1/23/2019,264.01,264.79,260.66,263.41,84305190
1/24/2019,263.21,264.2,262.08,263.55,58643080
1/25/2019,265.61,266.7,263.6595,265.78,96838230
